,BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Administrative_per_duration,Informational_per_duration,ProductRel_per_dur,Month,Region,TrafficType,VisitorType,Revenue
2299,0.0,0.066666667,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,9,0,Returning_Visitor,0
2300,0.0,0.01124031,35.2339845,0.0,0,0.04145077290665566,0.0,0.019334049323202786,May,4,0,Returning_Visitor,0
2301,0.009259259,0.029444444,6.165,0.8,0,0.06818180268595393,0.0024449877601162118,0.009908831985483486,May,2,0,Returning_Visitor,1
2302,0.031578947,0.068253968,0.0,0.8,0,0.0,0.0,0.05861828168546318,May,4,0,Returning_Visitor,0
2303,0.0,0.016666667,0.0,0.0,0,0.028571420408165595,0.0,0.05575410767948729,May,5,0,Returning_Visitor,0
2304,0.0,0.0075,31.1904,0.6,0,0.0,0.0,0.03787878716138661,May,1,0,New_Visitor,1
2305,0.005263158,0.026315789,0.0,0.0,1,0.06896549346017466,0.0,0.01385561284255867,May,1,0,Returning_Visitor,0
2306,0.026666667,0.027333333,0.0,0.0,0,0.026315782548478276,0.0170482216246813,0.01970033586649511,May,2,0,Returning_Visitor,0
2307,0.0,0.006060606,0.0,0.0,1,0.0,0.0,0.0277678883333475,May,6,0,New_Visitor,0
2308,0.0,0.015384615,0.0,0.0,0,0.0,0.0,0.03468208012295769,May,6,0,Returning_Visitor,0
2309,0.007692308,0.015262515,18.99269231,0.0,0,0.039087942789844586,0.0170482216246813,0.03270002240142285,May,1,0,Returning_Visitor,0
2310,0.026470588,0.059803922,0.0,0.8,0,0.0,0.0,0.04975624391229246,May,3,0,Returning_Visitor,0
2311,0.025,0.025357143,0.0,0.0,0,0.005665722219101354,0.0,0.008350488533484395,May,3,0,Returning_Visitor,0
2312,0.007377049,0.019090804,9.417272131,0.0,1,0.054365464587687,0.00988875138213842,0.02591152585577197,May,4,0,Returning_Visitor,0
2313,0.031578947,0.028759666,0.0,0.0,1,0.03827750829880303,0.015276893116767533,0.06055179891108284,May,1,0,Returning_Visitor,0
2314,0.0,0.068253968,0.0,0.0,0,0.0,0.0,0.07142854591837645,May,1,0,Returning_Visitor,0
2315,0.0,0.025,0.0,0.0,1,0.02238805803074194,0.0,0.06369425940200517,May,7,0,Returning_Visitor,0
2316,0.0,0.021428571,0.0,1.0,1,0.0,0.0,0.05237723986526611,May,4,0,Returning_Visitor,0
2317,0.02,0.068253968,0.0,0.0,0,0.0,0.0,0.038071064535610356,May,1,0,Returning_Visitor,0
2318,0.026502732,0.055331772,4.163259563,0.2,0,0.06896549346017466,0.0,0.05302277088460189,May,4,0,Returning_Visitor,0
2319,0.0,0.003921569,12.63441176,0.0,0,0.06722688510698445,0.0,0.02433519753244865,May,1,0,New_Visitor,1
2320,0.0,0.014367816,0.0,0.0,1,0.0,0.0170482216246813,0.0308395199218787,May,1,0,Returning_Visitor,0
2321,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,8,0,Returning_Visitor,0
2322,0.0,0.021875,0.0,0.0,1,0.06896549346017466,0.003246753141339184,0.024054982404553567,May,2,0,Returning_Visitor,0
2323,0.031578947,0.068253968,0.0,0.8,0,0.0,0.0,0.0760879802614755,May,2,0,Returning_Visitor,0
2324,0.031578947,0.068253968,0.0,0.2,0,0.06896549346017466,0.0,0.0760879802614755,May,4,0,Returning_Visitor,0
2325,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2326,0.031578947,0.068253968,0.0,0.8,0,0.0,0.0,0.015243374223153479,May,1,0,Returning_Visitor,0
2327,0.0,0.04,0.0,0.0,0,0.06896549346017466,0.0170482216246813,0.05271304764685146,May,1,0,Returning_Visitor,0
2328,0.0,0.02745098,0.0,0.2,0,0.012987012424804656,0.0,0.04140310416626851,May,1,0,Returning_Visitor,0
2329,0.0,0.005128205,0.0,1.0,1,0.0,0.0,0.032540675030270964,May,5,0,Returning_Visitor,0
2330,0.0,0.011111111,0.0,0.0,0,0.04166664930556279,0.0,0.04192871941598661,May,3,0,New_Visitor,0
2331,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2332,0.031578947,0.068253968,0.0,0.0,0,0.06896549346017466,0.0,0.006777059716897798,May,6,0,Returning_Visitor,0
2333,0.031578947,0.068253968,0.0,1.0,1,0.0,0.0,0.0760879802614755,May,4,0,Returning_Visitor,0
2334,0.0,0.068253968,0.0,0.0,0,0.0,0.0,0.0338982993392713,May,1,0,Returning_Visitor,0
2335,0.0,0.025596405,8.011553351,0.4,0,0.04336042890401855,0.0170482216246813,0.031203923527168984,May,1,0,Returning_Visitor,1
2336,0.0,0.013333333,0.0,0.0,0,0.048275858739595945,0.0,0.07291665907118135,May,1,0,New_Visitor,0
2337,0.0,0.008695652,0.0,0.0,0,0.02572347101456778,0.0,0.033961622788900955,May,1,0,New_Visitor,0
2338,0.004347826,0.026231884,4.242688406,0.0,1,0.05150214212087191,0.0,0.02500848140837243,May,3,0,Returning_Visitor,0
2339,0.031578947,0.068253968,0.0,0.4,0,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2340,0.01875,0.048125,22.62989583,0.4,0,0.0,0.0038910504322548474,0.016257604278070045,May,2,0,Returning_Visitor,1
2341,0.0,0.02,0.0,0.0,0,0.0,0.0,0.03809523664399099,May,5,0,Returning_Visitor,0
2342,0.0,0.007407407,0.0,0.0,0,0.041963907514569236,0.0,0.037180140619897786,May,3,0,Returning_Visitor,0
2343,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,3,0,Returning_Visitor,0
2344,0.0,0.013333333,0.0,0.0,1,0.0,0.0,0.026392960719722105,May,3,0,New_Visitor,0
2345,0.0,0.068253968,0.0,0.0,1,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2346,0.009090909,0.027272727,0.0,0.4,0,0.06504064511864674,0.0,0.0760879802614755,May,5,0,New_Visitor,0
2347,0.0,0.008333333,0.0,0.0,0,0.0677965986785426,0.0,0.015458936899344215,May,1,0,Returning_Visitor,0
2348,0.011764706,0.014705882,0.0,0.0,0,0.03719776468625802,0.006711409170758082,0.02805376923506271,May,6,0,Returning_Visitor,0
2349,0.0,0.016666667,0.0,0.6,0,0.03571428146258554,0.0,0.0760879802614755,May,3,0,New_Visitor,0
2350,0.02,0.056666667,0.0,0.6,0,0.0,0.0,0.02732240362507094,May,1,0,Returning_Visitor,0
2351,0.031578947,0.068253968,0.0,0.4,0,0.0,0.0,0.022471908429070528,May,1,0,Returning_Visitor,0
2352,0.031578947,0.068253968,0.0,0.6,0,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2353,0.0,0.022666667,0.0,0.4,0,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2354,0.0,0.05,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,2,0,Returning_Visitor,0
2355,0.022222222,0.048148148,0.0,0.0,0,0.0,0.0,0.03388554089286367,May,3,0,Returning_Visitor,0
2356,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2357,0.0,0.033333333,0.0,0.0,0,0.032258061914672426,0.0,0.018181817079889872,May,4,0,Returning_Visitor,0
2358,0.031578947,0.068253968,0.0,0.0,1,0.0,0.0,0.04587155542462794,May,3,0,Returning_Visitor,0
2359,0.008333333,0.025,32.799375,0.0,0,0.03269754233649457,0.0,0.05214979137697874,May,6,0,Returning_Visitor,1
2360,0.010810811,0.021212121,23.60518919,0.2,0,0.050632898573949724,0.006211179738436041,0.024178473533233772,May,8,0,Returning_Visitor,1
2361,0.019230769,0.012937063,0.0,0.0,0,0.0,0.0170482216246813,0.025713550776924138,May,1,0,Returning_Visitor,0
2362,0.0,0.01875,0.0,0.0,0,0.0,0.0,0.03520276063759705,May,1,0,Returning_Visitor,0
2363,0.031578947,0.068253968,0.0,0.4,0,0.0,0.0,0.0760879802614755,May,3,0,Returning_Visitor,0
2364,0.0,0.04,0.0,0.0,0,0.0,0.0,0.02336448488951005,May,8,0,Returning_Visitor,0
2365,0.0,0.033333333,0.0,0.2,0,0.0,0.0,0.026217227482500848,May,7,0,Returning_Visitor,0
2366,0.0,0.014285714,0.0,0.0,0,0.03686635774809411,0.007104795484731955,0.021171488161945244,May,3,0,Returning_Visitor,0
2367,0.0,0.007692308,0.0,0.0,1,0.012499998437500194,0.0170482216246813,0.028419855681910706,May,4,0,New_Visitor,0
2368,0.0,0.016666667,0.0,0.0,0,0.0,0.0,0.006777059716897798,May,2,0,Returning_Visitor,0
2369,0.004,0.010111111,0.0,0.0,0,0.04819276721343235,0.0170482216246813,0.049939424770629445,May,2,0,Returning_Visitor,0
2370,0.005555556,0.017195767,0.0,0.0,0,0.010804321338283226,0.0170482216246813,0.019147259986737063,May,8,0,Returning_Visitor,0
2371,0.0,0.01047619,19.78135119,0.4,0,0.020065211435535205,0.0,0.033707107470636544,May,2,0,Returning_Visitor,0
2372,0.024,0.055119048,0.0,0.0,1,0.0,0.0,0.006777059716897798,May,1,0,Returning_Visitor,0
2373,0.0,0.018181818,0.0,0.0,1,0.017857139668367914,0.0,0.05759162002138115,May,2,0,New_Visitor,0
2374,0.014285714,0.020634921,0.0,0.4,0,0.03448274673008733,0.0,0.044254313819734485,May,1,0,Returning_Visitor,0
2375,0.0,0.01,0.0,0.4,0,0.0,0.0,0.04464285514987254,May,1,0,Returning_Visitor,0
2376,0.012765957,0.023404255,0.0,0.0,0,0.033840945256112,0.0,0.0656422487596263,May,4,0,Returning_Visitor,0
2377,0.031578947,0.068253968,0.0,0.4,0,0.0,0.0,0.023809522675737015,May,1,0,Returning_Visitor,0
2378,0.027777778,0.024814815,0.0,0.6,0,0.0,0.0,0.021089630696587595,May,8,0,Returning_Visitor,0
2379,0.0,0.013333333,0.0,0.0,0,0.02675585105312033,0.0170482216246813,0.02717391230505673,May,8,0,Returning_Visitor,0
2380,0.031578947,0.068253968,0.0,1.0,1,0.0,0.0170482216246813,0.006777059716897798,May,3,0,Returning_Visitor,0
2381,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.04166666473765441,May,1,0,Returning_Visitor,0
2382,0.024,0.054666667,0.0,0.8,0,0.06896549346017466,0.0,0.014555426547575526,May,1,0,Returning_Visitor,0
2383,0.005,0.020277778,0.0,0.8,0,0.0,0.0,0.0680629570748208,May,1,0,Returning_Visitor,0
2384,0.005555556,0.020580808,6.221045455,0.6,0,0.06896549346017466,0.0,0.02589633921600172,May,2,0,Returning_Visitor,1
2385,0.0,0.035507246,0.0,0.8,0,0.0,0.0,0.045774179794478696,May,7,0,Returning_Visitor,0
2386,0.025,0.041666667,0.0,0.2,0,0.0,0.0,0.022082018230851163,May,2,0,Returning_Visitor,0
2387,0.006153846,0.023003663,2.7412,0.0,0,0.0,0.0,0.016820080546857956,May,2,0,Returning_Visitor,0
2388,0.001408451,0.003553372,0.0,0.0,0,0.06896549346017466,0.0,0.028091058341366822,May,3,0,Returning_Visitor,0
2389,0.000925926,0.009652076,2.208494444,0.0,0,0.034912716463206164,0.0,0.024847682361209655,May,1,0,Returning_Visitor,0
2390,0.015,0.035,0.0,0.0,0,0.04705881799308023,0.0,0.03171953202471566,May,1,0,Returning_Visitor,0
2391,0.0,0.0125,0.0,0.0,0,0.016502946564448968,0.0,0.010726072518761778,May,4,0,Returning_Visitor,0
2392,0.0,0.066666667,65.988,0.0,0,0.0,0.0,0.023622045384090913,May,1,0,Returning_Visitor,1
2393,0.031578947,0.068253968,0.0,0.8,0,0.0,0.0,0.0760879802614755,May,4,0,Returning_Visitor,0
2394,0.0,0.024,0.0,0.0,0,0.0,0.0,0.057720054388452846,May,2,0,Returning_Visitor,0
2395,0.008333333,0.016666667,5.4945,0.0,1,0.046035798559926774,0.0170482216246813,0.03837597266549411,May,2,0,Returning_Visitor,1
2396,0.001041667,0.019583333,0.0,0.0,0,0.0,0.0,0.02166195308509529,May,1,0,Returning_Visitor,0
2397,0.0,0.015,7.668639535,0.0,0,0.045454543388429844,0.0170482216246813,0.014570184048534537,May,3,0,Returning_Visitor,0
2398,0.023529412,0.051960784,0.0,1.0,1,0.0,0.0,0.03924888319721286,May,4,0,Returning_Visitor,0
2399,0.014642857,0.034671498,13.66158824,1.0,1,0.015394483248377595,0.005504587054961705,0.038443559591596226,May,2,0,Returning_Visitor,0
2400,0.007692308,0.023447941,0.0,0.0,0,0.017316016941211754,0.0170482216246813,0.03886125198988347,May,5,0,Returning_Visitor,0
2401,0.0,0.016666667,0.0,0.0,0,0.0,0.0,0.02860285965670276,May,4,0,Returning_Visitor,0
2402,0.021428571,0.042857143,0.0,0.4,0,0.0,0.0,0.07088607236019887,May,1,0,Returning_Visitor,0
2403,0.022988506,0.065517241,0.0,0.2,0,0.0540540394448542,0.0,0.031815688076624375,May,3,0,Returning_Visitor,0
2404,0.031578947,0.066666667,0.0,0.6,0,0.0,0.0,0.05089058265187874,May,1,0,Returning_Visitor,0
2405,0.0,0.02,0.0,1.0,1,0.06896549346017466,0.0,0.06051872673886549,May,1,0,New_Visitor,0
2406,0.031578947,0.05837037,0.0,1.0,1,0.0421229956088462,0.0170482216246813,0.04022392170602398,May,7,0,Returning_Visitor,0
2407,0.022641509,0.036298293,0.0,1.0,1,0.0,0.0,0.07407407303879703,May,7,0,Returning_Visitor,0
2408,0.005547653,0.006061121,0.0,0.6,0,0.0,0.0,0.04765559410414444,May,5,0,Returning_Visitor,0
2409,0.0,0.022222222,0.0,0.0,0,0.0,0.0,0.0341659106804082,May,6,0,Returning_Visitor,0
2410,0.009090909,0.031818182,0.0,0.0,0,0.06896549346017466,0.0,0.0760879802614755,May,4,0,Returning_Visitor,0
2411,0.009615385,0.01954189,8.979934615,0.8,0,0.02228412007976378,0.011235953793713057,0.02328552692683446,May,4,0,Returning_Visitor,0
2412,0.0,0.018181818,86.388,0.0,1,0.0,0.0,0.024048095710459006,May,6,0,New_Visitor,1
2413,0.0,0.044444444,0.0,0.8,0,0.0,0.0,0.07499999375000052,May,9,0,Returning_Visitor,0
2414,0.0,0.011083789,4.947766276,0.8,0,0.0319432109336926,0.013840829491984117,0.016549923114293263,May,2,0,Returning_Visitor,0
2415,0.026260504,0.050212934,2.579064935,0.0,1,0.019472164857148828,0.0170482216246813,0.012062902986441212,May,2,0,Returning_Visitor,0
2416,0.031578947,0.068253968,0.0,0.0,1,0.06896549346017466,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2417,0.021138211,0.051219512,0.0,0.2,0,0.0,0.0,0.02040568434152467,May,7,0,Returning_Visitor,0
2418,0.031578947,0.068253968,0.0,0.4,0,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2419,0.010526316,0.049122807,22.32934737,0.0,1,0.05797100609115854,0.0170482216246813,0.03273040425959683,May,1,0,Returning_Visitor,1
2420,0.031578947,0.068253968,0.0,0.0,1,0.0,0.0,0.0760879802614755,May,3,0,Returning_Visitor,0
2421,0.0032,0.01918951,0.0,0.0,0,0.022770396753670076,0.0,0.030554855857517438,May,5,0,Returning_Visitor,0
2422,0.01,0.045,0.0,0.8,0,0.06896549346017466,0.0,0.04796929811418939,May,3,0,Returning_Visitor,0
2423,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,2,0,Returning_Visitor,0
2424,0.022222222,0.044444444,0.0,0.2,0,0.06896549346017466,0.0,0.01818181781450873,May,2,0,Returning_Visitor,0
2425,0.031578947,0.05,0.0,0.4,0,0.0,0.0,0.029702968826585702,May,6,0,Returning_Visitor,0
2426,0.0,0.0125,33.6501,0.0,0,0.06896549346017466,0.0,0.04293577934540191,May,3,0,Returning_Visitor,0
2427,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.06243496228022972,May,7,0,Returning_Visitor,0
2428,0.005714286,0.016111111,2.568454762,0.0,0,0.06896549346017466,0.007415035862649169,0.01669613845517844,May,2,0,Returning_Visitor,0
2429,0.0,0.04,0.0,0.0,0,0.0,0.0,0.018050540864601415,May,6,0,Returning_Visitor,0
2430,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.022123892826376425,May,1,0,Returning_Visitor,0
2431,0.02,0.068253968,0.0,0.8,0,0.0,0.0,0.03623188143247236,May,1,0,Returning_Visitor,0
2432,0.0,0.068253968,0.0,0.8,0,0.0,0.0,0.0760879802614755,May,6,0,Returning_Visitor,0
2433,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,4,0,New_Visitor,0
2434,0.031578947,0.068253968,0.0,0.0,0,0.06896549346017466,0.0,0.06959706704772649,May,1,0,Returning_Visitor,0
2435,0.031578947,0.068253968,0.0,0.8,0,0.0,0.0,0.0760879802614755,May,2,0,Returning_Visitor,0
2436,0.0,0.01875,0.0,0.0,0,0.0,0.0,0.04444444320987658,May,2,0,Returning_Visitor,0
2437,0.0,0.068253968,0.0,0.0,0,0.0,0.0,0.04999998750000312,May,3,0,Returning_Visitor,0
2438,0.031578947,0.068253968,0.0,0.6,0,0.0,0.0170482216246813,0.0760879802614755,May,8,0,Returning_Visitor,0
2439,0.0,0.007407407,0.0,0.0,0,0.0,0.0,0.01744749584848145,May,2,0,Returning_Visitor,0
2440,0.002666667,0.028,18.56148,0.0,0,0.0540540394448542,0.0,0.022177866292500632,May,3,0,Returning_Visitor,0
2441,0.002777778,0.035515873,6.310740741,0.4,0,0.044158231225091514,0.0170482216246813,0.02911402965932921,May,1,0,Returning_Visitor,0
2442,0.027777778,0.038888889,0.0,0.4,0,0.0,0.0,0.05709266328095462,May,3,0,Returning_Visitor,0
2443,0.0,0.022222222,0.0,0.0,0,0.06666665185185514,0.0,0.017261219495908822,May,2,0,New_Visitor,0
2444,0.0,0.014285714,0.0,0.0,0,0.06060604224059325,0.0,0.05063290925599539,May,9,0,Returning_Visitor,0
2445,0.0,0.010526316,0.0,0.6,0,0.05504586145947496,0.008474576091640337,0.020633750617041258,May,3,0,New_Visitor,0
2446,0.0,0.025806452,0.0,0.0,0,0.0011851851781618655,0.0,0.009360777238090558,May,5,0,Returning_Visitor,0
2447,0.031578947,0.068253968,0.0,1.0,1,0.0,0.0,0.07407406492912778,May,2,0,Returning_Visitor,0
2448,0.0,0.002597403,0.0,0.0,0,0.0,0.0,0.04208065310739023,May,5,0,Returning_Visitor,0
2449,0.031578947,0.068253968,0.0,0.0,1,0.0,0.0,0.006777059716897798,May,3,0,Returning_Visitor,0
2450,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.04329004141601552,May,2,0,Returning_Visitor,0
2451,0.0,0.011877551,5.789028571,0.0,0,0.047945202195534095,0.0170482216246813,0.013631179167841203,May,9,0,Returning_Visitor,0
2452,0.0,0.022857143,0.0,0.6,0,0.06896549346017466,0.0,0.010453828871955357,May,1,0,Returning_Visitor,0
2453,0.016666667,0.04021164,0.0,1.0,1,0.0,0.0,0.017825311775726504,May,1,0,Returning_Visitor,0
2454,0.0,0.025,0.0,0.0,0,0.009280742244066305,0.0,0.00969305315520108,May,2,0,Returning_Visitor,0
2455,0.0,0.007142857,0.0,0.0,1,0.0,0.0,0.03595069557468284,May,4,0,Returning_Visitor,0
2456,0.031578947,0.068253968,0.0,0.6,0,0.0,0.0,0.0760879802614755,May,7,0,New_Visitor,0
2457,0.006369427,0.013305319,0.513385987,0.6,0,0.05216841191124812,0.0,0.036278465699675355,May,3,0,Returning_Visitor,0
2458,0.031578947,0.068253968,0.0,0.6,0,0.0,0.0,0.04088585891359936,May,1,0,Returning_Visitor,0
2459,0.031578947,0.041666667,0.0,0.0,1,0.05142856261518518,0.0,0.039187226154520305,May,3,0,Returning_Visitor,0
2460,0.0,0.034615385,0.0,0.2,0,0.0624999804687561,0.0,0.0705882307794907,May,3,0,Returning_Visitor,0
2461,0.004347826,0.016494134,0.0,0.0,1,0.06896549346017466,0.0,0.054500472128407904,May,1,0,Returning_Visitor,0
2462,0.022222222,0.068253968,0.0,0.4,0,0.0,0.0,0.04273504090875894,May,1,0,Returning_Visitor,0
2463,0.030769231,0.038461538,0.0,0.0,0,0.0,0.0,0.0659229175495478,May,7,0,Returning_Visitor,0
2464,0.005617978,0.015248796,42.8662809,0.0,1,0.0,0.0170482216246813,0.025362404812978308,May,3,0,Returning_Visitor,0
2465,0.0,0.011764706,0.0,0.0,0,0.06896549346017466,0.0,0.018465089227177274,May,1,0,Returning_Visitor,0
2466,0.0,0.015384615,71.488,0.0,0,0.0,0.004008015951743167,0.01589403952458226,May,2,0,New_Visitor,1
2467,0.031578947,0.068253968,0.0,0.6,0,0.03703702331962099,0.0,0.0760879802614755,May,2,0,New_Visitor,0
2468,0.0,0.016993464,53.988,0.0,0,0.06896549346017466,0.0,0.028545536750112767,May,2,0,Returning_Visitor,0
2469,0.0,0.003389831,0.0,0.6,0,0.06896549346017466,0.0,0.02314449203508486,May,1,0,Returning_Visitor,0
2470,0.031578947,0.068253968,0.0,0.6,0,0.0,0.0,0.0760879802614755,May,4,0,Returning_Visitor,0
2471,0.0,0.002857143,0.0,0.6,0,0.06081079848840643,0.0057775636264760085,0.04631217601246301,May,1,0,Returning_Visitor,0
2472,0.018333333,0.024900794,0.0,0.0,0,0.011709601599306755,0.0170482216246813,0.023015520103620474,May,1,0,Returning_Visitor,0
2473,0.01875,0.021194084,10.17225,0.0,1,0.02113093601826778,0.0170482216246813,0.047993276176656455,May,4,0,Returning_Visitor,1
2474,0.031578947,0.068253968,0.0,0.6,0,0.0,0.0,0.03212851147562157,May,6,0,Returning_Visitor,0
2475,0.0,0.021354167,0.0,0.4,0,0.0,0.0,0.03327624141643023,May,3,0,Returning_Visitor,0
2476,0.0,0.008227848,41.92518987,0.0,0,0.007987220319692966,0.015151512855831386,0.028945736033886296,May,3,0,Returning_Visitor,0
2477,0.031578947,0.068253968,0.0,0.6,0,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2478,0.0,0.00952381,0.0,0.0,0,0.018348622169851177,0.0170482216246813,0.029411756055365862,May,1,0,Returning_Visitor,0
2479,0.031578947,0.068253968,0.0,0.6,0,0.0,0.0,0.0760879802614755,May,5,0,Returning_Visitor,0
2480,0.007407407,0.040277778,0.0,0.0,1,0.0,0.0,0.03171340449769034,May,1,0,Returning_Visitor,0
2481,0.0,0.04,0.0,0.0,0,0.032967029344282486,0.0,0.043590028720977024,May,1,0,Returning_Visitor,0
2482,0.0,0.018181818,49.62545455,0.0,0,0.0,0.0,0.021641117734154777,May,5,0,New_Visitor,1
2483,0.0,0.011904762,0.0,0.0,1,0.06896549346017466,0.0,0.06554120956028758,May,1,0,New_Visitor,0
2484,0.0,0.004166667,0.0,0.0,1,0.06091370096111762,0.0170482216246813,0.04507532303077231,May,4,0,Returning_Visitor,0
2485,0.0,0.05,0.0,0.0,1,0.0,0.0,0.04152248704062496,May,1,0,Returning_Visitor,0
2486,0.0028125,0.012821256,8.569134167,0.0,1,0.06896549346017466,0.0170482216246813,0.027219909552370723,May,6,0,Returning_Visitor,0
2487,0.014705882,0.053431373,0.0,0.6,0,0.0,0.0,0.0760879802614755,May,7,0,Returning_Visitor,0
2488,0.0,0.05,0.0,0.0,1,0.0,0.0,0.0760879802614755,May,3,0,New_Visitor,0
2489,0.0,0.022857143,0.0,0.0,0,0.02170766910411099,0.0170482216246813,0.0342306738871716,May,7,0,Returning_Visitor,0
2490,0.026086957,0.045217391,0.0,0.0,0,0.02222221975308669,0.0,0.033811474888460355,May,4,0,Returning_Visitor,0
2491,0.027272727,0.051818182,0.0,0.0,0,0.028532607536514994,0.0,0.019480518719008296,May,3,0,Returning_Visitor,0
2492,0.031578947,0.068253968,0.0,0.4,0,0.0,0.0,0.0760879802614755,May,4,0,Returning_Visitor,0
2493,0.0,0.024242424,0.0,0.2,0,0.0,0.0,0.015161836017047856,May,8,0,Returning_Visitor,0
2494,0.016666667,0.035648148,0.0,0.4,0,0.0,0.0,0.03703315843662511,May,3,0,Returning_Visitor,0
2495,0.0125,0.05,0.0,0.0,0,0.0,0.0,0.03463203388242351,May,1,0,Returning_Visitor,0
2496,0.0,0.033333333,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,4,0,Returning_Visitor,0
2497,0.0,0.00625,28.794,0.0,1,0.0029673589623929095,0.0170482216246813,0.025376684768014517,May,1,0,Returning_Visitor,1
2498,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,2,0,Returning_Visitor,0
2499,0.031578947,0.052631579,0.0,0.4,0,0.0,0.0,0.027589544612562786,May,6,0,Returning_Visitor,0
2500,0.0,0.00625,0.0,1.0,1,0.0,0.0,0.04419889258569654,May,3,0,Returning_Visitor,0
2501,0.0,0.00625,0.0,0.0,1,0.025531912720688277,0.0,0.04905109316620391,May,1,0,New_Visitor,0
2502,0.014285714,0.068253968,0.0,0.0,1,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2503,0.007058824,0.026666667,0.0,0.0,0,0.05687203252397796,0.0,0.027351158395490592,May,5,0,Returning_Visitor,0
2504,0.030434783,0.05942029,0.0,0.2,0,0.0,0.0,0.0566502449100925,May,1,0,Returning_Visitor,0
2505,0.014367816,0.016601512,0.0,0.6,0,0.06896549346017466,0.0,0.01861758972376567,May,2,0,Returning_Visitor,0
2506,0.028571429,0.057142857,0.0,0.6,0,0.0,0.0,0.05468749572753939,May,1,0,Returning_Visitor,0
2507,0.0,0.017105263,0.0,0.0,0,0.020576130840488444,0.0,0.03794019826491678,May,1,0,Returning_Visitor,0
2508,0.031578947,0.056349206,0.0,0.0,0,0.06896549346017466,0.0,0.05854956597339812,May,4,0,Returning_Visitor,0
2509,0.0,0.02125,0.0,0.0,0,0.0,0.0,0.02991120056063117,May,7,0,Returning_Visitor,0
2510,0.0,0.025,0.0,0.0,0,0.0,0.0,0.0597014880819785,May,1,0,Returning_Visitor,0
2511,0.031578947,0.043518519,0.0,0.8,0,0.0,0.0,0.01286793902734885,May,1,0,Returning_Visitor,0
2512,0.008510638,0.014967916,3.060765957,0.0,0,0.06896549346017466,0.0,0.055229547172597544,May,4,0,Returning_Visitor,0
2513,0.031578947,0.068253968,0.0,0.0,0,0.06896549346017466,0.0,0.006777059716897798,May,1,0,Returning_Visitor,0
2514,0.009090909,0.004545455,0.0,0.0,0,0.04999998750000312,0.0,0.014051522154222,May,7,0,Returning_Visitor,0
2515,0.0,0.035714286,0.0,1.0,1,0.06896549346017466,0.0,0.025490195578623618,May,2,0,Returning_Visitor,0
2516,0.023809524,0.028571429,0.0,0.0,0,0.0,0.0170482216246813,0.01716124394478021,May,3,0,Returning_Visitor,0
2517,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.015090542805626531,May,3,0,Returning_Visitor,0
2518,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,4,0,Returning_Visitor,0
2519,0.0,0.05,0.0,0.2,0,0.0,0.0,0.024922117603672352,May,3,0,Returning_Visitor,0
2520,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.0760879802614755,May,3,0,Returning_Visitor,0
2521,0.031578947,0.068253968,0.0,0.6,0,0.0,0.0,0.0760879802614755,May,1,0,Returning_Visitor,0
2522,0.006578947,0.017192982,0.0,0.8,0,0.03448275267538747,0.0170482216246813,0.045398423411992024,May,1,0,Returning_Visitor,0
2523,0.031578947,0.068253968,0.0,0.0,0,0.0,0.0,0.05454544462810097,May,1,0,Returning_Visitor,0
2524,0.006818182,0.026893939,0.0,0.8,0,0.06896549346017466,0.0,0.0739415605499926,May,1,0,Returning_Visitor,0
2525,0.001687764,0.010776613,7.152750452,0.8,0,0.05479451554387986,0.0170482216246813,0.033808839500769614,May,2,0,Returning_Visitor,0
